Ensembl Gene ID	Ensembl Transcript ID	Ensembl Protein ID	Description	Chromosome Name	Gene Start (bp)	Gene End (bp)
ENSG00000068400	ENST00000611705	ENSP00000479263	GRIP1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18706]	X	48973720	49002264
ENSG00000068400	ENST00000480041		GRIP1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18706]	X	48973720	49002264
ENSG00000068400	ENST00000495258		GRIP1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18706]	X	48973720	49002264
ENSG00000123561	ENST00000327674	ENSP00000329374	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7 [Source:HGNC Symbol;Acc:HGNC:11583]"	X	106032442	106038738
ENSG00000123561	ENST00000372563	ENSP00000361644	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7 [Source:HGNC Symbol;Acc:HGNC:11583]"	X	106032442	106038738
ENSG00000123561	ENST00000487487		"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7 [Source:HGNC Symbol;Acc:HGNC:11583]"	X	106032442	106038738
ENSG00000237025	ENST00000438019			X	123878590	123879296
ENSG00000271533	ENST00000604070			X	74209976	74213660
ENSG00000231549	ENST00000425964		USMG5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31716]	X	74173890	74174066
ENSG00000225470	ENST00000602938		"JPX transcript, XIST activator (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:37191]"	X	73944324	74070408
ENSG00000225470	ENST00000602294		"JPX transcript, XIST activator (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:37191]"	X	73944324	74070408
ENSG00000225470	ENST00000602920		"JPX transcript, XIST activator (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:37191]"	X	73944324	74070408
ENSG00000225470	ENST00000602737		"JPX transcript, XIST activator (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:37191]"	X	73944324	74070408
ENSG00000225470	ENST00000602772		"JPX transcript, XIST activator (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:37191]"	X	73944324	74070408
ENSG00000225470	ENST00000414209		"JPX transcript, XIST activator (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:37191]"	X	73944324	74070408
ENSG00000225470	ENST00000602895		"JPX transcript, XIST activator (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:37191]"	X	73944324	74070408
ENSG00000225470	ENST00000453317		"JPX transcript, XIST activator (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:37191]"	X	73944324	74070408
ENSG00000225470	ENST00000602546		"JPX transcript, XIST activator (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:37191]"	X	73944324	74070408
ENSG00000225470	ENST00000602985		"JPX transcript, XIST activator (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:37191]"	X	73944324	74070408
ENSG00000225470	ENST00000415215		"JPX transcript, XIST activator (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:37191]"	X	73944324	74070408
ENSG00000225470	ENST00000538519		"JPX transcript, XIST activator (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:37191]"	X	73944324	74070408
ENSG00000133135	ENST00000418562	ENSP00000412610	"ring finger protein 128, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:21153]"	X	106693794	106796993
ENSG00000133135	ENST00000324342	ENSP00000316127	"ring finger protein 128, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:21153]"	X	106693794	106796993
ENSG00000133135	ENST00000255499	ENSP00000255499	"ring finger protein 128, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:21153]"	X	106693794	106796993
ENSG00000184831	ENST00000633432	ENSP00000488538	apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]	X	23833353	23907934
ENSG00000184831	ENST00000379226	ENSP00000368528	apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]	X	23833353	23907934
ENSG00000184831	ENST00000634086	ENSP00000488146	apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]	X	23833353	23907934
ENSG00000184831	ENST00000476598		apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]	X	23833353	23907934
ENSG00000184831	ENST00000439528	ENSP00000402557	apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]	X	23833353	23907934
ENSG00000184831	ENST00000490078	ENSP00000434341	apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]	X	23833353	23907934
ENSG00000184831	ENST00000633609		apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]	X	23833353	23907934
ENSG00000184831	ENST00000634188		apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]	X	23833353	23907934
ENSG00000184831	ENST00000633372	ENSP00000488524	apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]	X	23833353	23907934
ENSG00000229822	ENST00000451332			X	41748222	41748608
ENSG00000248503	ENST00000602791			X	77910741	77964890
ENSG00000248503	ENST00000506043			X	77910741	77964890
ENSG00000171659	ENST00000378142	ENSP00000367384	G protein-coupled receptor 34 [Source:HGNC Symbol;Acc:HGNC:4490]	X	41688973	41697277
ENSG00000171659	ENST00000378138	ENSP00000367378	G protein-coupled receptor 34 [Source:HGNC Symbol;Acc:HGNC:4490]	X	41688973	41697277
ENSG00000171659	ENST00000620846	ENSP00000480296	G protein-coupled receptor 34 [Source:HGNC Symbol;Acc:HGNC:4490]	X	41688973	41697277
ENSG00000184216	ENST00000369980	ENSP00000358997	interleukin-1 receptor-associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	X	154010500	154019980
ENSG00000184216	ENST00000369974	ENSP00000358991	interleukin-1 receptor-associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	X	154010500	154019980
ENSG00000184216	ENST00000444230	ENSP00000399974	interleukin-1 receptor-associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	X	154010500	154019980
ENSG00000184216	ENST00000477274		interleukin-1 receptor-associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	X	154010500	154019980
ENSG00000184216	ENST00000455690	ENSP00000411809	interleukin-1 receptor-associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	X	154010500	154019980
ENSG00000184216	ENST00000369973	ENSP00000358990	interleukin-1 receptor-associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	X	154010500	154019980
ENSG00000184216	ENST00000444254	ENSP00000410953	interleukin-1 receptor-associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	X	154010500	154019980
ENSG00000184216	ENST00000437278	ENSP00000406249	interleukin-1 receptor-associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	X	154010500	154019980
ENSG00000184216	ENST00000393687	ENSP00000377291	interleukin-1 receptor-associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	X	154010500	154019980
ENSG00000184216	ENST00000429936	ENSP00000392662	interleukin-1 receptor-associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	X	154010500	154019980
ENSG00000184216	ENST00000443220	ENSP00000403730	interleukin-1 receptor-associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	X	154010500	154019980
ENSG00000184216	ENST00000467236		interleukin-1 receptor-associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	X	154010500	154019980
ENSG00000184216	ENST00000463031		interleukin-1 receptor-associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	X	154010500	154019980
ENSG00000226784	ENST00000458128	ENSP00000412189	phosphoglycerate mutase family member 4 [Source:HGNC Symbol;Acc:HGNC:21731]	X	77968874	77969638
ENSG00000234969	ENST00000413508			X	74069276	74070832
ENSG00000270223	ENST00000603952			X	74009389	74011468
ENSG00000204113	ENST00000414251		"BMP2 inducible kinase-like, pseudogene [Source:HGNC Symbol;Acc:HGNC:17080]"	X	74185929	74187153
ENSG00000280375	ENST00000624340			X	74122134	74122725
ENSG00000233984	ENST00000429143		ribosomal protein SA pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:6506]	X	74031462	74031820
ENSG00000228906	ENST00000444482			X	73948973	73949558
ENSG00000228492	ENST00000438337		RAB11 family interacting protein 1 (class I) pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42366]	X	74202834	74204595
ENSG00000274274	ENST00000612958	ENSP00000483811	G antigen 13 [Source:HGNC Symbol;Acc:HGNC:29081]	X	49331616	49338952
ENSG00000237863	ENST00000608811			X	108736011	108738903
ENSG00000237863	ENST00000436013			X	108736011	108738903
ENSG00000260548	ENST00000563887	ENSP00000457111	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H3BTC1]	X	108722070	108732687
ENSG00000261409	ENST00000564206			X	108719949	108724944
ENSG00000133124	ENST00000372129	ENSP00000361202	insulin receptor substrate 4 [Source:HGNC Symbol;Acc:HGNC:6128]	X	108732482	108736409
ENSG00000165694	ENST00000370879	ENSP00000359916	FERM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:8079]	X	132076993	132128020
ENSG00000165694	ENST00000298542	ENSP00000298542	FERM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:8079]	X	132076993	132128020
ENSG00000165694	ENST00000464296	ENSP00000417996	FERM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:8079]	X	132076993	132128020
ENSG00000165240	ENST00000341514	ENSP00000345728	"ATPase, Cu++ transporting, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:869]"	X	77910656	78050395
ENSG00000165240	ENST00000343533	ENSP00000343026	"ATPase, Cu++ transporting, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:869]"	X	77910656	78050395
ENSG00000165240	ENST00000350425	ENSP00000343678	"ATPase, Cu++ transporting, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:869]"	X	77910656	78050395
ENSG00000280322	ENST00000624509			X	108725886	108726948
ENSG00000007350	ENST00000369915	ENSP00000358931	transketolase-like 1 [Source:HGNC Symbol;Acc:HGNC:11835]	X	154295671	154330350
ENSG00000007350	ENST00000439635	ENSP00000399763	transketolase-like 1 [Source:HGNC Symbol;Acc:HGNC:11835]	X	154295671	154330350
ENSG00000007350	ENST00000426989	ENSP00000401111	transketolase-like 1 [Source:HGNC Symbol;Acc:HGNC:11835]	X	154295671	154330350
ENSG00000007350	ENST00000426203	ENSP00000416552	transketolase-like 1 [Source:HGNC Symbol;Acc:HGNC:11835]	X	154295671	154330350
ENSG00000007350	ENST00000369912	ENSP00000358928	transketolase-like 1 [Source:HGNC Symbol;Acc:HGNC:11835]	X	154295671	154330350
ENSG00000007350	ENST00000465168		transketolase-like 1 [Source:HGNC Symbol;Acc:HGNC:11835]	X	154295671	154330350
ENSG00000007350	ENST00000482044		transketolase-like 1 [Source:HGNC Symbol;Acc:HGNC:11835]	X	154295671	154330350
ENSG00000007350	ENST00000463884		transketolase-like 1 [Source:HGNC Symbol;Acc:HGNC:11835]	X	154295671	154330350
ENSG00000275113	ENST00000621907	ENSP00000478568	G antigen 2E [Source:HGNC Symbol;Acc:HGNC:31960]	X	49341192	49345922
ENSG00000236737	ENST00000361446	ENSP00000354603	G antigen 12B [Source:HGNC Symbol;Acc:HGNC:26779]	X	49529869	49529985
ENSG00000179101	ENST00000416267			X	123514473	123514872
ENSG00000217624	ENST00000405276			X	41675760	41676494
ENSG00000237875	ENST00000443795			X	41790192	41790250
ENSG00000171657	ENST00000302548	ENSP00000303549	G protein-coupled receptor 82 [Source:HGNC Symbol;Acc:HGNC:4533]	X	41724155	41730135
ENSG00000171657	ENST00000497180		G protein-coupled receptor 82 [Source:HGNC Symbol;Acc:HGNC:4533]	X	41724155	41730135
ENSG00000225037	ENST00000424026		EIF1AX antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40208]	X	20139968	20140444
ENSG00000233033	ENST00000451126		CASK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40126]	X	41520036	41522336
ENSG00000173674	ENST00000379607	ENSP00000368927	"eukaryotic translation initiation factor 1A, X-linked [Source:HGNC Symbol;Acc:HGNC:3250]"	X	20124518	20141844
ENSG00000173674	ENST00000379593	ENSP00000368912	"eukaryotic translation initiation factor 1A, X-linked [Source:HGNC Symbol;Acc:HGNC:3250]"	X	20124518	20141844
ENSG00000165182	ENST00000379211	ENSP00000368511	chromosome X open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:26356]	X	23907801	23939507
ENSG00000165182	ENST00000435707	ENSP00000407305	chromosome X open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:26356]	X	23907801	23939507
ENSG00000238103	ENST00000330965		ribosomal protein L9 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:30335]	X	23836742	23837321
ENSG00000242610	ENST00000454101		"olfactory receptor, family 5, subfamily BH, member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15407]"	X	131398054	131398972
ENSG00000185903	ENST00000415818		"olfactory receptor, family 11, subfamily N, member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:19582]"	X	131324398	131325250
ENSG00000147255	ENST00000370910	ENSP00000359947	"immunoglobulin superfamily, member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"	X	131273506	131399703
ENSG00000147255	ENST00000361420	ENSP00000355010	"immunoglobulin superfamily, member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"	X	131273506	131399703
ENSG00000147255	ENST00000370904	ENSP00000359941	"immunoglobulin superfamily, member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"	X	131273506	131399703
ENSG00000147255	ENST00000467244		"immunoglobulin superfamily, member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"	X	131273506	131399703
ENSG00000147255	ENST00000469836		"immunoglobulin superfamily, member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"	X	131273506	131399703
ENSG00000147255	ENST00000370900	ENSP00000359937	"immunoglobulin superfamily, member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"	X	131273506	131399703
ENSG00000147255	ENST00000370901	ENSP00000359938	"immunoglobulin superfamily, member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"	X	131273506	131399703
ENSG00000147255	ENST00000370903	ENSP00000359940	"immunoglobulin superfamily, member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"	X	131273506	131399703
ENSG00000130827	ENST00000369682	ENSP00000358696	plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101]	X	154458281	154477779
ENSG00000130827	ENST00000495040		plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101]	X	154458281	154477779
ENSG00000130827	ENST00000482598		plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101]	X	154458281	154477779
ENSG00000130827	ENST00000478236		plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101]	X	154458281	154477779
ENSG00000130827	ENST00000467463		plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101]	X	154458281	154477779
ENSG00000130827	ENST00000480645		plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101]	X	154458281	154477779
ENSG00000130827	ENST00000491066		plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101]	X	154458281	154477779
ENSG00000130827	ENST00000493546		plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101]	X	154458281	154477779
ENSG00000130827	ENST00000497802		plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101]	X	154458281	154477779
ENSG00000269433	ENST00000599405	ENSP00000469970	"opsin 1 (cone pigments), medium-wave-sensitive 2 [Source:HGNC Symbol;Acc:HGNC:26952]"	X	154257538	154271805
ENSG00000224735	ENST00000432417			X	53759026	53759204
ENSG00000226110	ENST00000458382			X	53768986	53769219
ENSG00000155961	ENST00000369454	ENSP00000358466	"RAB39B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16499]"	X	155258241	155264589
ENSG00000215000	ENST00000399414			X	109341813	109342697
ENSG00000278057	ENST00000619903	ENSP00000478834	testis expressed 28 [Source:HGNC Symbol;Acc:HGNC:2563]	X	154271265	154295853
ENSG00000278057	ENST00000617225	ENSP00000482010	testis expressed 28 [Source:HGNC Symbol;Acc:HGNC:2563]	X	154271265	154295853
ENSG00000278057	ENST00000617213		testis expressed 28 [Source:HGNC Symbol;Acc:HGNC:2563]	X	154271265	154295853
ENSG00000278057	ENST00000610938	ENSP00000479148	testis expressed 28 [Source:HGNC Symbol;Acc:HGNC:2563]	X	154271265	154295853
ENSG00000196976	ENST00000357360	ENSP00000349923	"L antigen family, member 3 [Source:HGNC Symbol;Acc:HGNC:26058]"	X	154477769	154479257
ENSG00000196976	ENST00000621786	ENSP00000478022	"L antigen family, member 3 [Source:HGNC Symbol;Acc:HGNC:26058]"	X	154477769	154479257
ENSG00000230508	ENST00000424919		ribosomal protein L19 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:35868]	X	150993501	150994091
ENSG00000270916	ENST00000603116			X	151023607	151023722
ENSG00000101911	ENST00000380663	ENSP00000370038	phosphoribosyl pyrophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:9465]	X	12791355	12824222
ENSG00000101911	ENST00000380668	ENSP00000370043	phosphoribosyl pyrophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:9465]	X	12791355	12824222
ENSG00000101911	ENST00000398491	ENSP00000381504	phosphoribosyl pyrophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:9465]	X	12791355	12824222
ENSG00000101911	ENST00000489404	ENSP00000419380	phosphoribosyl pyrophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:9465]	X	12791355	12824222
ENSG00000101911	ENST00000461630	ENSP00000418911	phosphoribosyl pyrophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:9465]	X	12791355	12824222
ENSG00000102195	ENST00000218316	ENSP00000218316	G protein-coupled receptor 50 [Source:HGNC Symbol;Acc:HGNC:4506]	X	151176653	151181465
ENSG00000102195	ENST00000617907	ENSP00000484496	G protein-coupled receptor 50 [Source:HGNC Symbol;Acc:HGNC:4506]	X	151176653	151181465
ENSG00000228819	ENST00000424708			X	132130091	132131352
ENSG00000169057	ENST00000303391	ENSP00000301948	methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000453960	ENSP00000395535	methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000628176	ENSP00000486978	methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000407218	ENSP00000384865	methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000486506		methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000369957	ENSP00000358973	methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000496908		methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000631210		methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000481807		methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000488293		methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000463644		methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000460227		methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000415944	ENSP00000416267	methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000626422		methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000625300		methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000630151	ENSP00000486089	methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000627864		methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000629277		methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000611468	ENSP00000479736	methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000622433	ENSP00000484470	methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000169057	ENST00000619732	ENSP00000480973	methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	X	154021573	154137103
ENSG00000234696	ENST00000454196		GPR50 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40259]	X	151175192	151177836
ENSG00000269993	ENST00000602313			X	151182386	151182855
ENSG00000228717	ENST00000458074			X	151226229	151227715
ENSG00000005302	ENST00000312196	ENSP00000312244	male-specific lethal 3 homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:7370]	X	11758159	11775753
ENSG00000005302	ENST00000337339	ENSP00000338078	male-specific lethal 3 homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:7370]	X	11758159	11775753
ENSG00000005302	ENST00000468149	ENSP00000418673	male-specific lethal 3 homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:7370]	X	11758159	11775753
ENSG00000005302	ENST00000476743	ENSP00000419976	male-specific lethal 3 homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:7370]	X	11758159	11775753
ENSG00000005302	ENST00000421368	ENSP00000401809	male-specific lethal 3 homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:7370]	X	11758159	11775753
